"Time","FiringRate (200) GanglionGainControl","FiringRate (201) GanglionGainControl","FiringRate (202) GanglionGainControl","FiringRate (203) GanglionGainControl","FiringRate (204) GanglionGainControl","FiringRate (205) GanglionGainControl","FiringRate (206) GanglionGainControl","FiringRate (207) GanglionGainControl","FiringRate (208) GanglionGainControl","FiringRate (209) GanglionGainControl","FiringRate (210) GanglionGainControl","FiringRate (211) GanglionGainControl","FiringRate (212) GanglionGainControl","FiringRate (213) GanglionGainControl","FiringRate (214) GanglionGainControl","FiringRate (215) GanglionGainControl","FiringRate (216) GanglionGainControl","FiringRate (217) GanglionGainControl","FiringRate (218) GanglionGainControl","FiringRate (219) GanglionGainControl","FiringRate (220) GanglionGainControl","FiringRate (221) GanglionGainControl","FiringRate (222) GanglionGainControl","FiringRate (223) GanglionGainControl","FiringRate (224) GanglionGainControl","FiringRate (225) GanglionGainControl","FiringRate (226) GanglionGainControl","FiringRate (227) GanglionGainControl","FiringRate (228) GanglionGainControl","FiringRate (229) GanglionGainControl","FiringRate (230) GanglionGainControl","FiringRate (231) GanglionGainControl","FiringRate (232) GanglionGainControl","FiringRate (233) GanglionGainControl","FiringRate (234) GanglionGainControl","FiringRate (235) GanglionGainControl","FiringRate (236) GanglionGainControl","FiringRate (237) GanglionGainControl","FiringRate (238) GanglionGainControl","FiringRate (239) GanglionGainControl","FiringRate (240) GanglionGainControl","FiringRate (241) GanglionGainControl","FiringRate (242) GanglionGainControl","FiringRate (243) GanglionGainControl","FiringRate (244) GanglionGainControl","FiringRate (245) GanglionGainControl","FiringRate (246) GanglionGainControl","FiringRate (247) GanglionGainControl","FiringRate (248) GanglionGainControl","FiringRate (249) GanglionGainControl","FiringRate (250) GanglionGainControl","FiringRate (251) GanglionGainControl","FiringRate (252) GanglionGainControl","FiringRate (253) GanglionGainControl","FiringRate (254) GanglionGainControl","FiringRate (255) GanglionGainControl","FiringRate (256) GanglionGainControl","FiringRate (257) GanglionGainControl","FiringRate (258) GanglionGainControl","FiringRate (259) GanglionGainControl","FiringRate (260) GanglionGainControl","FiringRate (261) GanglionGainControl","FiringRate (262) GanglionGainControl","FiringRate (263) GanglionGainControl","FiringRate (264) GanglionGainControl","FiringRate (265) GanglionGainControl","FiringRate (266) GanglionGainControl","FiringRate (267) GanglionGainControl","FiringRate (268) GanglionGainControl","FiringRate (269) GanglionGainControl","FiringRate (270) GanglionGainControl","FiringRate (271) GanglionGainControl","FiringRate (272) GanglionGainControl","FiringRate (273) GanglionGainControl","FiringRate (274) GanglionGainControl","FiringRate (275) GanglionGainControl","FiringRate (276) GanglionGainControl","FiringRate (277) GanglionGainControl","FiringRate (278) GanglionGainControl","FiringRate (279) GanglionGainControl","FiringRate (280) GanglionGainControl","FiringRate (281) GanglionGainControl","FiringRate (282) GanglionGainControl","FiringRate (283) GanglionGainControl","FiringRate (284) GanglionGainControl","FiringRate (285) GanglionGainControl","FiringRate (286) GanglionGainControl","FiringRate (287) GanglionGainControl","FiringRate (288) GanglionGainControl","FiringRate (289) GanglionGainControl","FiringRate (290) GanglionGainControl","FiringRate (291) GanglionGainControl","FiringRate (292) GanglionGainControl","FiringRate (293) GanglionGainControl","FiringRate (294) GanglionGainControl","FiringRate (295) GanglionGainControl","FiringRate (296) GanglionGainControl","FiringRate (297) GanglionGainControl","FiringRate (298) GanglionGainControl","FiringRate (299) GanglionGainControl"
0.861,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,5.3109e-07,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.80267e-06,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,1.13713e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,6.0101e-05,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.000425483,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.00227878,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0160514,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.0834181,0.504546,0.504546,0.504546,0.504546,0.504546,0.504546,0.504546,0.504546,0.504546,0.504546,1.67257,1.67257,1.67257,1.67257,1.67257,1.67257,1.67257,1.67257,1.67257,1.67257
0.862,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,5.05189e-07,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.71475e-06,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,1.08167e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,5.71698e-05,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.000404732,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.00216764,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0152686,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.0793498,0.479939,0.479939,0.479939,0.479939,0.479939,0.479939,0.479939,0.479939,0.479939,0.479939,1.591,1.591,1.591,1.591,1.591,1.591,1.591,1.591,1.591,1.591
0.863,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,4.8055e-07,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.63112e-06,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,1.02891e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,5.43816e-05,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.000384993,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.00206192,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0145239,0.0754798,0.0754798,0.0754798,0.0754798,0.0754798,0.0754798,0.0754798,0.0754798,0.0754798,0.0754799,0.456532,0.456532,0.456532,0.456532,0.456532,0.456532,0.456532,0.456532,0.456532,0.456532,1.51341,1.51341,1.51341,1.51341,1.51341,1.51341,1.51341,1.51341,1.51341,1.51341
0.864,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,4.57114e-07,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,1.55157e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,9.78734e-06,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,5.17294e-05,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.000366216,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.00196136,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0138156,0.0717987,0.0717986,0.0717986,0.0717986,0.0717986,0.0717986,0.0717986,0.0717986,0.0717987,0.0717987,0.434267,0.434267,0.434267,0.434267,0.434267,0.434267,0.434267,0.434267,0.434267,0.434267,1.4396,1.4396,1.4396,1.4396,1.4396,1.4396,1.4396,1.4396,1.4396,1.4396
0.865,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,4.3482e-07,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,1.4759e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,9.31e-06,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,4.92065e-05,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.000348356,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.00186571,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.0131418,0.068297,0.068297,0.068297,0.068297,0.068297,0.068297,0.068297,0.068297,0.068297,0.068297,0.413087,0.413087,0.413087,0.413087,0.413087,0.413087,0.413087,0.413087,0.413087,0.413087,1.36939,1.36939,1.36939,1.36939,1.36939,1.36939,1.36939,1.36939,1.36939,1.36939
0.866,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,4.13614e-07,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,1.40392e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,8.85595e-06,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,4.68067e-05,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.000331366,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.00177471,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0125008,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.0649661,0.392941,0.392941,0.392941,0.392941,0.392941,0.392941,0.392941,0.392941,0.392941,0.392941,1.3026,1.3026,1.3026,1.3026,1.3026,1.3026,1.3026,1.3026,1.3026,1.3026
0.867,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,3.93441e-07,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,1.33545e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,8.42404e-06,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,4.45239e-05,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.000315205,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.00168816,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0118912,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.0617977,0.373777,0.373777,0.373777,0.373777,0.373777,0.373777,0.373777,0.373777,0.373777,0.373777,1.23907,1.23907,1.23907,1.23907,1.23907,1.23907,1.23907,1.23907,1.23907,1.23907
0.868,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,3.74253e-07,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,1.27032e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.01319e-06,8.0132e-06,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,4.23524e-05,0.000299832,0.000299832,0.000299832,0.000299832,0.000299832,0.000299832,0.000299832,0.000299832,0.000299832,0.000299833,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.00160583,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0113112,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.0587838,0.355548,0.355548,0.355548,0.355548,0.355548,0.355548,0.355548,0.355548,0.355548,0.355548,1.17864,1.17864,1.17864,1.17864,1.17864,1.17864,1.17864,1.17864,1.17864,1.17864
0.869,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56e-07,3.56001e-07,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,1.20836e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,7.62239e-06,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,4.02869e-05,0.000285209,0.000285209,0.000285209,0.000285209,0.000285209,0.000285209,0.000285209,0.000285209,0.000285209,0.00028521,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.00152751,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0107596,0.0559168,0.0559168,0.0559168,0.0559168,0.0559168,0.0559168,0.0559168,0.0559168,0.0559168,0.0559169,0.338207,0.338207,0.338207,0.338207,0.338207,0.338207,0.338207,0.338207,0.338207,0.338207,1.12116,1.12116,1.12116,1.12116,1.12116,1.12116,1.12116,1.12116,1.12116,1.12116
0.87,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,3.38638e-07,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,1.14943e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,7.25064e-06,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,3.83221e-05,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.0002713,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.00145301,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0102348,0.0531897,0.0531897,0.0531897,0.0531897,0.0531897,0.0531897,0.0531897,0.0531897,0.0531897,0.0531898,0.321713,0.321713,0.321713,0.321713,0.321713,0.321713,0.321713,0.321713,0.321713,0.321713,1.06648,1.06648,1.06648,1.06648,1.06648,1.06648,1.06648,1.06648,1.06648,1.06648
0.871,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,3.22123e-07,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,1.09337e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,6.89702e-06,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,3.64531e-05,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.000258068,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00138215,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.00973566,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.0505957,0.306023,0.306023,0.306023,0.306023,0.306023,0.306023,0.306023,0.306023,0.306023,0.306023,1.01447,1.01447,1.01447,1.01447,1.01447,1.01447,1.01447,1.01447,1.01447,1.01447
0.872,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,3.06412e-07,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,1.04005e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,6.56065e-06,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46752e-05,3.46753e-05,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.000245482,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00131474,0.00926084,0.00926084,0.00926084,0.00926084,0.00926084,0.00926084,0.00926084,0.00926084,0.00926084,0.00926085,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.0481281,0.291098,0.291098,0.291098,0.291098,0.291098,0.291098,0.291098,0.291098,0.291098,0.291098,0.96499,0.96499,0.96499,0.96499,0.96499,0.96499,0.96499,0.96499,0.96499,0.96499
0.873,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,2.91469e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,9.89324e-07,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,6.24068e-06,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,3.29841e-05,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00023351,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00125062,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.00880919,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.0457808,0.276901,0.276901,0.276901,0.276901,0.276901,0.276901,0.276901,0.276901,0.276901,0.276901,0.917927,0.917927,0.917927,0.917927,0.917927,0.917927,0.917927,0.917927,0.917927,0.917927
0.874,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,2.77253e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,9.41074e-07,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,5.93632e-06,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,3.13755e-05,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.000222121,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00118963,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.00837956,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.0435481,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.263396,0.873159,0.873159,0.873159,0.873159,0.873159,0.873159,0.873159,0.873159,0.873159,0.873159
0.875,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,2.63732e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,8.95177e-07,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,5.6468e-06,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,2.98453e-05,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.000211288,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00113161,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.00797088,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.0414242,0.25055,0.25055,0.25055,0.25055,0.25055,0.25055,0.25055,0.25055,0.25055,0.25055,0.830575,0.830575,0.830575,0.830575,0.830575,0.830575,0.830575,0.830575,0.830575,0.830575
0.876,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,2.50869e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,8.51519e-07,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.3714e-06,5.37141e-06,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,2.83897e-05,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.000200984,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00107642,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.00758214,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.0394039,0.238331,0.238331,0.238331,0.238331,0.238331,0.238331,0.238331,0.238331,0.238331,0.238331,0.790067,0.790067,0.790067,0.790067,0.790067,0.790067,0.790067,0.790067,0.790067,0.790067
0.877,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,2.38634e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,8.0999e-07,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,5.10944e-06,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,2.70051e-05,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.000191182,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00102392,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.00721235,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.0374822,0.226707,0.226707,0.226707,0.226707,0.226707,0.226707,0.226707,0.226707,0.226707,0.226707,0.751535,0.751535,0.751535,0.751535,0.751535,0.751535,0.751535,0.751535,0.751535,0.751535
0.878,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,2.26996e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,7.70486e-07,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,4.86025e-06,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,2.56881e-05,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000181858,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.000973984,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0068606,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.0356542,0.215651,0.215651,0.215651,0.215651,0.215651,0.215651,0.215651,0.215651,0.215651,0.215651,0.714882,0.714882,0.714882,0.714882,0.714882,0.714882,0.714882,0.714882,0.714882,0.714882
